panel,spike_id,time_s,x_px_in_panel,y_px_in_panel,x_px_abs,y_px_abs,y_norm_in_raster,sigma_px,detection_score
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0005,0.23376623376623376,177.0,137.0,497.0,839.0,0.88,2.111111111111111,0.8814814814814815
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0016,0.23376623376623376,177.0,148.0,497.0,850.0,0.99,2.5555555555555554,0.8875816993464052
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0286,0.24025974025974026,178.0,58.0,498.0,760.0,0.09,1.0,0.22832244008714594
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0141,0.2662337662337662,182.0,49.0,502.0,751.0,0.0,1.8888888888888888,0.812636165577342
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0174,0.2792207792207792,184.0,122.0,504.0,824.0,0.73,1.8888888888888888,0.885838779956427
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0188,0.2922077922077922,186.0,75.0,506.0,777.0,0.26,1.8888888888888888,0.9106753812636167
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0198,0.2922077922077922,186.0,81.0,506.0,783.0,0.32,1.8888888888888888,0.8461873638344226
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0159,0.3051948051948052,188.0,111.0,508.0,813.0,0.62,2.111111111111111,0.844880174291939
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0080,0.3051948051948052,188.0,143.0,508.0,845.0,0.94,1.6666666666666665,0.8344226579520697
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0180,0.33116883116883117,192.0,60.0,512.0,762.0,0.11,2.111111111111111,0.8431372549019609
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0139,0.33116883116883117,192.0,68.0,512.0,770.0,0.19,2.5555555555555554,0.8601307189542484
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0042,0.37012987012987014,198.0,96.0,518.0,798.0,0.47,2.111111111111111,0.8771241830065359
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0024,0.37662337662337664,199.0,49.0,519.0,751.0,0.0,1.6666666666666665,0.9084967320261439
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0064,0.38961038961038963,201.0,75.0,521.0,777.0,0.26,2.111111111111111,0.8675381263616558
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0241,0.38961038961038963,201.0,123.0,521.0,825.0,0.74,1.6666666666666665,0.7786492374727669
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0170,0.3961038961038961,202.0,133.0,522.0,835.0,0.84,1.8888888888888888,0.8457516339869281
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0214,0.4025974025974026,203.0,127.0,523.0,829.0,0.78,2.333333333333333,0.8252723311546841
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0051,0.4155844155844156,205.0,65.0,525.0,767.0,0.16,2.111111111111111,0.8374727668845315
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0102,0.42857142857142855,207.0,54.0,527.0,756.0,0.05,1.8888888888888888,0.8413943355119825
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0091,0.42857142857142855,207.0,101.0,527.0,803.0,0.52,2.111111111111111,0.8335511982570806
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0156,0.44155844155844154,209.0,81.0,529.0,783.0,0.32,1.6666666666666665,0.828322440087146
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0079,0.44805194805194803,210.0,148.0,530.0,850.0,0.99,2.5555555555555554,0.7734204793028323
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0165,0.45454545454545453,211.0,114.0,531.0,816.0,0.65,3.0,0.7533769063180827
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0215,0.474025974025974,214.0,59.0,534.0,761.0,0.1,1.6666666666666665,0.8004357298474946
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0182,0.4805194805194805,215.0,86.0,535.0,788.0,0.37,2.111111111111111,0.837037037037037
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0196,0.4935064935064935,217.0,65.0,537.0,767.0,0.16,1.6666666666666665,0.8675381263616557
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0066,0.4935064935064935,217.0,75.0,537.0,777.0,0.26,1.6666666666666665,0.8784313725490196
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0054,0.5,218.0,49.0,538.0,751.0,0.0,2.111111111111111,0.7991285403050108
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0088,0.5064935064935064,219.0,142.0,539.0,844.0,0.93,2.111111111111111,0.7525054466230937
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0234,0.538961038961039,224.0,96.0,544.0,798.0,0.47,1.6666666666666665,0.7350762527233116
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0117,0.5454545454545454,225.0,55.0,545.0,757.0,0.06,1.8888888888888888,0.8387799564270152
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0037,0.551948051948052,226.0,70.0,546.0,772.0,0.21,1.8888888888888888,0.8444444444444446
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0057,0.551948051948052,226.0,127.0,546.0,829.0,0.78,1.8888888888888888,0.784313725490196
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0229,0.564935064935065,228.0,101.0,548.0,803.0,0.52,1.8888888888888888,0.8544662309368192
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0164,0.577922077922078,230.0,107.0,550.0,809.0,0.58,2.111111111111111,0.8932461873638344
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0161,0.577922077922078,230.0,138.0,550.0,840.0,0.89,1.4444444444444444,0.8710239651416122
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0193,0.5974025974025974,233.0,132.0,553.0,834.0,0.83,1.6666666666666665,0.8492374727668845
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0081,0.6038961038961039,234.0,54.0,554.0,756.0,0.05,2.333333333333333,0.9411764705882353
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0058,0.6103896103896104,235.0,75.0,555.0,777.0,0.26,1.8888888888888888,0.8592592592592594
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0106,0.6103896103896104,235.0,116.0,555.0,818.0,0.67,1.8888888888888888,0.8557734204793027
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0092,0.6298701298701299,238.0,65.0,558.0,767.0,0.16,2.111111111111111,0.8976034858387799
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0256,0.6428571428571429,240.0,123.0,560.0,825.0,0.74,1.6666666666666665,0.6505446623093681
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0201,0.6688311688311688,244.0,60.0,564.0,762.0,0.11,1.6666666666666665,0.8065359477124183
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0060,0.6688311688311688,244.0,90.0,564.0,792.0,0.41,1.8888888888888888,0.8383442265795207
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0177,0.6688311688311688,244.0,116.0,564.0,818.0,0.67,2.111111111111111,0.8413943355119826
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0218,0.6688311688311688,244.0,148.0,564.0,850.0,0.99,2.5555555555555554,0.6893246187363835
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0284,0.6818181818181818,246.0,63.0,566.0,765.0,0.14,1.0,0.22265795206971678
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0053,0.6948051948051948,248.0,80.0,568.0,782.0,0.31,1.8888888888888888,0.8479302832244009
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0109,0.6948051948051948,248.0,97.0,568.0,799.0,0.48,2.111111111111111,0.8592592592592593
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0047,0.6948051948051948,248.0,127.0,568.0,829.0,0.78,2.111111111111111,0.8849673202614379
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0133,0.7012987012987013,249.0,54.0,569.0,756.0,0.05,2.111111111111111,0.8392156862745099
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0209,0.7077922077922078,250.0,137.0,570.0,839.0,0.88,2.111111111111111,0.7607843137254903
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0176,0.7142857142857143,251.0,143.0,571.0,845.0,0.94,1.4444444444444444,0.898474945533769
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0017,0.7402597402597403,255.0,70.0,575.0,772.0,0.21,2.333333333333333,0.8453159041394335
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0184,0.7662337662337663,259.0,106.0,579.0,808.0,0.57,1.6666666666666665,0.8714596949891067
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0029,0.7662337662337663,259.0,132.0,579.0,834.0,0.83,2.111111111111111,0.8976034858387799
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0223,0.7727272727272727,260.0,49.0,580.0,751.0,0.0,2.111111111111111,0.8130718954248366
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0118,0.7857142857142857,262.0,115.0,582.0,817.0,0.66,2.5555555555555554,0.9132897603485838
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0011,0.7857142857142857,262.0,142.0,582.0,844.0,0.93,2.111111111111111,0.885838779956427
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0216,0.7987012987012987,264.0,54.0,584.0,756.0,0.05,1.8888888888888888,0.9058823529411764
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0244,0.8051948051948052,265.0,97.0,585.0,799.0,0.48,1.8888888888888888,0.7655773420479303
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0259,0.8051948051948052,265.0,101.0,585.0,803.0,0.52,1.8888888888888888,0.8056644880174292
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0098,0.8181818181818182,267.0,64.0,587.0,766.0,0.15,2.111111111111111,0.9089324618736383
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0243,0.8181818181818182,267.0,106.0,587.0,808.0,0.57,1.6666666666666665,0.8775599128540305
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0279,0.8246753246753247,268.0,55.0,588.0,757.0,0.06,1.0,0.41830065359477125
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0153,0.8311688311688312,269.0,90.0,589.0,792.0,0.41,1.6666666666666665,0.8570806100217864
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0235,0.8376623376623377,270.0,113.0,590.0,815.0,0.64,1.6666666666666665,0.8270152505446623
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0236,0.8441558441558441,271.0,80.0,591.0,782.0,0.31,1.8888888888888888,0.7904139433551198
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0257,0.8506493506493507,272.0,54.0,592.0,756.0,0.05,1.6666666666666665,0.9054466230936818
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0255,0.8506493506493507,272.0,60.0,592.0,762.0,0.11,1.6666666666666665,0.8522875816993464
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0270,0.8571428571428571,273.0,49.0,593.0,751.0,0.0,2.111111111111111,0.7629629629629631
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0283,0.8571428571428571,273.0,115.0,593.0,817.0,0.66,1.0,0.43529411764705883
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0222,0.8636363636363636,274.0,86.0,594.0,788.0,0.37,1.4444444444444444,0.8431372549019609
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0039,0.8636363636363636,274.0,148.0,594.0,850.0,0.99,2.5555555555555554,0.868409586056645
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0207,0.8701298701298701,275.0,75.0,595.0,777.0,0.26,2.111111111111111,0.8501089324618737
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0254,0.8766233766233766,276.0,112.0,596.0,814.0,0.63,2.111111111111111,0.8217864923747277
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0230,0.9025974025974026,280.0,54.0,600.0,756.0,0.05,1.4444444444444444,0.9010893246187366
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0175,0.9025974025974026,280.0,117.0,600.0,819.0,0.68,1.6666666666666665,0.893681917211329
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0211,0.9155844155844156,282.0,49.0,602.0,751.0,0.0,3.0,0.9355119825708061
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0125,0.9155844155844156,282.0,64.0,602.0,766.0,0.15,2.111111111111111,0.8840958605664488
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0220,0.9155844155844156,282.0,96.0,602.0,798.0,0.47,1.6666666666666665,0.929847494553377
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0168,0.9155844155844156,282.0,102.0,602.0,804.0,0.53,1.8888888888888888,0.8592592592592593
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0240,0.922077922077922,283.0,90.0,603.0,792.0,0.41,1.8888888888888888,0.8174291938997822
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0070,0.9415584415584416,286.0,70.0,606.0,772.0,0.21,2.333333333333333,0.9145969498910674
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0112,0.9545454545454546,288.0,134.0,608.0,836.0,0.85,3.0,0.8941176470588235
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0082,0.9675324675324676,290.0,107.0,610.0,809.0,0.58,1.6666666666666665,0.8570806100217865
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0131,0.974025974025974,291.0,60.0,611.0,762.0,0.11,1.8888888888888888,0.8061002178649237
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0083,0.974025974025974,291.0,91.0,611.0,793.0,0.42,2.111111111111111,0.9359477124183007
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0107,0.9805194805194806,292.0,148.0,612.0,850.0,0.99,2.5555555555555554,0.7503267973856209
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0074,0.987012987012987,293.0,79.0,613.0,781.0,0.3,1.8888888888888888,0.9106753812636167
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0076,1.0064935064935066,296.0,127.0,616.0,829.0,0.78,2.111111111111111,0.8387799564270153
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0228,1.0129870129870129,297.0,86.0,617.0,788.0,0.37,1.6666666666666665,0.7834422657952069
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0132,1.0129870129870129,297.0,112.0,617.0,814.0,0.63,1.8888888888888888,0.8191721132897603
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0100,1.0194805194805194,298.0,55.0,618.0,757.0,0.06,2.111111111111111,0.8653594771241829
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0217,1.0389610389610389,301.0,72.0,621.0,774.0,0.23,2.5555555555555554,0.8435729847494553
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0032,1.0389610389610389,301.0,137.0,621.0,839.0,0.88,2.111111111111111,0.8361655773420479
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0065,1.051948051948052,303.0,117.0,623.0,819.0,0.68,1.8888888888888888,0.9076252723311546
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0172,1.077922077922078,307.0,64.0,627.0,766.0,0.15,1.8888888888888888,0.7586056644880175
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0115,1.0844155844155845,308.0,86.0,628.0,788.0,0.37,1.8888888888888888,0.8161220043572985
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0152,1.0974025974025974,310.0,55.0,630.0,757.0,0.06,1.8888888888888888,0.771677559912854
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0049,1.103896103896104,311.0,95.0,631.0,797.0,0.46,2.111111111111111,0.8745098039215686
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0285,1.1103896103896105,312.0,86.0,632.0,788.0,0.37,1.0,0.20305010893246186
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0203,1.1168831168831168,313.0,70.0,633.0,772.0,0.21,1.8888888888888888,0.8566448801742919
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0192,1.1233766233766234,314.0,75.0,634.0,777.0,0.26,2.111111111111111,0.8971677559912854
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0013,1.12987012987013,315.0,111.0,635.0,813.0,0.62,2.111111111111111,0.824400871459695
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0111,1.1363636363636365,316.0,59.0,636.0,761.0,0.1,1.8888888888888888,0.8514161220043572
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0136,1.1428571428571428,317.0,127.0,637.0,829.0,0.78,2.111111111111111,0.7599128540305011
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0040,1.1428571428571428,317.0,148.0,637.0,850.0,0.99,2.7777777777777777,0.8366013071895425
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0277,1.155844155844156,319.0,131.0,639.0,833.0,0.82,1.0,0.2300653594771242
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0288,1.1623376623376624,320.0,60.0,640.0,762.0,0.11,1.0,0.17908496732026144
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0143,1.1623376623376624,320.0,86.0,640.0,788.0,0.37,2.111111111111111,0.7416122004357297
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0275,1.1753246753246753,322.0,83.0,642.0,785.0,0.34,1.0,0.3193899782135076
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0025,1.1818181818181819,323.0,49.0,643.0,751.0,0.0,2.111111111111111,0.8627450980392156
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0019,1.1883116883116882,324.0,95.0,644.0,797.0,0.46,1.8888888888888888,0.8640522875816994
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0048,1.2142857142857142,328.0,132.0,648.0,834.0,0.83,2.111111111111111,0.7538126361655775
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0045,1.2337662337662338,331.0,49.0,651.0,751.0,0.0,1.8888888888888888,0.8518518518518519
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0078,1.3766233766233766,353.0,148.0,673.0,850.0,0.99,2.5555555555555554,0.8518518518518519
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0021,1.396103896103896,356.0,132.0,676.0,834.0,0.83,2.111111111111111,0.8884531590413944
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0043,1.422077922077922,360.0,80.0,680.0,782.0,0.31,2.111111111111111,0.8453159041394335
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0096,1.4285714285714286,361.0,59.0,681.0,761.0,0.1,1.8888888888888888,0.8418300653594771
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0041,1.4415584415584415,363.0,116.0,683.0,818.0,0.67,1.8888888888888888,0.8505446623093681
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0137,1.4545454545454546,365.0,143.0,685.0,845.0,0.94,1.6666666666666665,0.8470588235294118
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0187,1.4610389610389611,366.0,137.0,686.0,839.0,0.88,1.8888888888888888,0.8413943355119825
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0056,1.4675324675324675,367.0,54.0,687.0,756.0,0.05,2.111111111111111,0.8553376906318083
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0052,1.474025974025974,368.0,85.0,688.0,787.0,0.36,1.8888888888888888,0.8300653594771242
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0167,1.4935064935064934,371.0,122.0,691.0,824.0,0.73,2.333333333333333,0.9150326797385622
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0145,1.5129870129870129,374.0,126.0,694.0,828.0,0.77,2.111111111111111,0.9172113289760347
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0001,1.5194805194805194,375.0,74.0,695.0,776.0,0.25,2.111111111111111,0.8858387799564269
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0009,1.5194805194805194,375.0,110.0,695.0,812.0,0.61,2.7777777777777777,0.9176470588235295
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0116,1.5454545454545454,379.0,59.0,699.0,761.0,0.1,2.111111111111111,0.9198257080610021
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0276,1.5584415584415585,381.0,81.0,701.0,783.0,0.32,1.0,0.3564270152505447
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0130,1.5649350649350648,382.0,69.0,702.0,771.0,0.2,1.8888888888888888,0.8143790849673203
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0069,1.5649350649350648,382.0,122.0,702.0,824.0,0.73,2.111111111111111,0.8945533769063181
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0206,1.5714285714285714,383.0,90.0,703.0,792.0,0.41,1.8888888888888888,0.8457516339869281
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0246,1.577922077922078,384.0,49.0,704.0,751.0,0.0,1.6666666666666665,0.8305010893246187
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0227,1.577922077922078,384.0,54.0,704.0,756.0,0.05,1.4444444444444444,0.8636165577342048
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0208,1.577922077922078,384.0,80.0,704.0,782.0,0.31,1.8888888888888888,0.8867102396514162
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0247,1.5909090909090908,386.0,84.0,706.0,786.0,0.35,2.333333333333333,0.8161220043572985
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0163,1.5974025974025974,387.0,96.0,707.0,798.0,0.47,2.5555555555555554,0.9368191721132898
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0253,1.5974025974025974,387.0,101.0,707.0,803.0,0.52,1.2222222222222223,0.8723311546840959
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0015,1.603896103896104,388.0,64.0,708.0,766.0,0.15,2.111111111111111,0.8745098039215686
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0007,1.603896103896104,388.0,142.0,708.0,844.0,0.93,2.111111111111111,0.8061002178649237
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0089,1.6233766233766234,391.0,106.0,711.0,808.0,0.57,2.111111111111111,0.8418300653594771
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0034,1.62987012987013,392.0,74.0,712.0,776.0,0.25,2.333333333333333,0.9664488017429195
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0062,1.6363636363636365,393.0,125.0,713.0,827.0,0.76,2.5555555555555554,0.8339869281045751
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0194,1.6688311688311688,398.0,69.0,718.0,771.0,0.2,1.8888888888888888,0.8056644880174292
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0291,1.6753246753246753,399.0,130.0,719.0,832.0,0.81,1.0,0.2679738562091503
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0287,1.6753246753246753,399.0,133.0,719.0,835.0,0.84,1.0,0.23877995642701524
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0127,1.6818181818181819,400.0,59.0,720.0,761.0,0.1,1.8888888888888888,0.895860566448802
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0150,1.7077922077922079,404.0,49.0,724.0,751.0,0.0,1.6666666666666665,0.7886710239651417
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0075,1.7077922077922079,404.0,80.0,724.0,782.0,0.31,1.8888888888888888,0.8557734204793028
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0061,1.7077922077922079,404.0,101.0,724.0,803.0,0.52,2.111111111111111,0.8474945533769063
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0128,1.7077922077922079,404.0,127.0,724.0,829.0,0.78,2.111111111111111,0.8509803921568628
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0138,1.7077922077922079,404.0,138.0,724.0,840.0,0.89,1.6666666666666665,0.8248366013071895
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0169,1.7142857142857142,405.0,64.0,725.0,766.0,0.15,1.6666666666666665,0.8013071895424837
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0014,1.7142857142857142,405.0,116.0,725.0,818.0,0.67,1.8888888888888888,0.8932461873638344
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0158,1.7337662337662338,408.0,107.0,728.0,809.0,0.58,1.4444444444444444,0.8274509803921569
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0033,1.7467532467532467,410.0,54.0,730.0,756.0,0.05,1.8888888888888888,0.933769063180828
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0090,1.7467532467532467,410.0,74.0,730.0,776.0,0.25,1.8888888888888888,0.7782135076252723
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0072,1.7532467532467533,411.0,90.0,731.0,792.0,0.41,2.333333333333333,0.8884531590413943
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0063,1.7727272727272727,414.0,112.0,734.0,814.0,0.63,1.8888888888888888,0.8596949891067538
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0099,1.7727272727272727,414.0,127.0,734.0,829.0,0.78,1.8888888888888888,0.852723311546841
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0086,1.7857142857142858,416.0,63.0,736.0,765.0,0.14,2.111111111111111,0.893681917211329
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0104,1.7987012987012987,418.0,121.0,738.0,823.0,0.72,2.111111111111111,0.9054466230936818
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0084,1.7987012987012987,418.0,148.0,738.0,850.0,0.99,2.7777777777777777,0.8596949891067538
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0059,1.8116883116883118,420.0,70.0,740.0,772.0,0.21,2.111111111111111,0.9193899782135075
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0077,1.8376623376623376,424.0,100.0,744.0,802.0,0.51,1.8888888888888888,0.7847494553376906
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0050,1.844155844155844,425.0,131.0,745.0,833.0,0.82,2.111111111111111,0.7995642701525054
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0003,1.8571428571428572,427.0,59.0,747.0,761.0,0.1,2.111111111111111,0.8893246187363835
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0004,1.8571428571428572,427.0,116.0,747.0,818.0,0.67,2.111111111111111,0.8662309368191721
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0028,1.8636363636363635,428.0,49.0,748.0,751.0,0.0,1.8888888888888888,0.8644880174291939
reward_predicted_no_reward_occurs,reward_predicted_no_reward_occurs_0085,1.8831168831168832,431.0,106.0,751.0,808.0,0.57,1.8888888888888888,0.885838779956427
